2019-04-22T04:40:16.437929,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T05:10:21.760008,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T05:40:26.249050,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T06:10:30.832086,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T06:40:35.604863,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T07:10:40.187577,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T07:40:44.646203,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T08:10:49.532746,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T08:40:54.286748,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T09:10:58.594752,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T09:41:04.870327,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T10:11:09.296152,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T10:41:13.816950,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T11:11:18.191836,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T11:41:22.953018,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
2019-04-22T12:11:27.712814,US,Coachella 2019 Curated LIVE,KiYh4tpzPRQ
