time,categoryId,title,viewCount,url,channelTitle
2019-04-15T17:49:49.460402,17,MUDANÇAS URGENTES | 3 REFORÇOS CHEGANDO | ÚLTIMAS NOVIDADES DO VASCO | Notícias do Vasco Da Gama,43923,vYZ7IclBC10,Mario Coelho Vasco
2019-04-15T17:49:49.460402,23,CASAIS VICIADOS EM SERTANEJO 7,80931,J3NK9eZImbk,FelipePires
2019-04-15T17:49:49.460402,1,Coca-Cola | The Chase – Vingadores: Ultimato,957875,iRlzA_vp47A,Coca-Cola
2019-04-15T17:49:49.460402,17,"LIVE no canal ""Mauro Cezar"" no YouTube",118603,j2CMFW1aVLo,Mauro Cezar
2019-04-15T17:49:49.460402,17,São Paulo 0 x 0 Corinthians - 14/04/19 - Final do Paulistão,923129,HbHLe1_3Hzw,Jovem Pan Sports
2019-04-15T17:49:49.460402,17,SÃO PAULO 0X0 CORINTHIANS - ANÁLISE E NOTAS,108850,5Q73CxkN0hE,BAROLO VÍDEOS
2019-04-15T17:49:49.460402,24,BURACO NEGRO - TUDO SOBRE A PRIMEIRA FOTO !!,2753084,0UzT5MN3wlk,Você Sabia?
2019-04-15T17:49:49.460402,26,OVO DRAGÃO GAME OF THRONES | TODO MUNDO CONTRA O PAULO,129711,QR9EWG2hLvc,Danielle Noce
2019-04-15T17:49:49.460402,10,GAME OF THRONES - Tema de abertura (versão fingerstyle),126082,PodZolu9v30,Cifra Club
2019-04-15T17:49:49.460402,17,Abel diz por que pôs Arrascaeta e tirou Diego - veja coletiva do Flamengo após bater Vasco,209472,Vw70_0S-q8U,FOX Sports Brasil
2019-04-15T17:49:49.460402,17,Grêmio e Internacional - Final do Gauchão 2019 - Grenal ao vivo - 14/04/2019 - Rádio Grenal,141582,6A8WLFwAuzA,Rádio Grenal
2019-04-15T17:49:49.460402,22,PAPEL HIGIÊNICO - MANO DOIDO PARAFUSO SOLTO,165063,S5dCoym1Kak,Mano Doido
2019-04-15T18:19:52.830431,24,DESAFIO PRODUTOS FEMININOS - consigo adivinhar?,1064494,uD0160ieQMQ,Felipe Neto
2019-04-15T18:19:52.830431,24,ELE RIU DA CONDENAÇÃO? COM A PALAVRA DANILO GENTILI | LEDA NAGLE,249090,ryCvwR-eeWg,Leda Nagle
2019-04-15T18:19:52.830431,24,MASTERCHEF BRASIL (14/04/2019) | PARTE 2 | EP 04 | TEMP 06,461769,MxT4zsS8yxY,MasterChef Brasil
2019-04-15T18:19:52.830431,23,A GRAVIDEZ SURPRESA de Jennyfer!  | Os Roni | Estreia | Humor Multishow,230041,3p1UGk12-NM,Humor Multishow
2019-04-15T18:19:52.830431,24,Whindersson Nunes enfrenta depressão e pede socorro nas redes sociais,325700,rPTTt5l2VnM,Domingo Espetacular
2019-04-15T18:19:52.830431,10,Djonga - Hat-Trick,261319,trfuqjFx_XE,Djonga
2019-04-15T18:19:52.830431,22,FESTA SURPRESA ‹ EduKof ›,345786,71cP_XvQecY,AM3NlC
2019-04-15T18:19:52.830431,24,BOMBA! VAZAM OS PRIMEIROS 20 MINUTOS DE VINGADORES ULTIMATO,489713,BJNixc-mxjM,Ei Nerd
2019-04-15T18:19:52.830431,24,ÚLTIMO CASAL A FICAR LEVA O DINHEIRO TODO !!!,1237574,oRJlZZi-4OU,Invento na Hora
2019-04-15T18:19:52.830431,24,Eliana entrevista Carlinhos Maia - Parte 1 | Programa Eliana (14/04/19),360082,BvQb1jjnP20,Programa Eliana
2019-04-15T18:19:52.830431,24,Segredo da Vida | Deive Leonardo,205178,pvS2qRubpDI,Deive Leonardo
2019-04-15T18:19:52.830431,24,PONTO DE VISTA - PRIMEIRO BEIJO | PARAFERNALHA,433737,tfjbHj0nQ8U,Parafernalha
2019-04-15T18:19:52.830431,20,WORLD WAR Z : POR DIAS MELHORES ! (wombatbeta),82890,7DwvUPpM9ic,Zangado
2019-04-15T18:19:52.830431,10,Marília Mendonça - OBRIGADO POR ESTRAGAR TUDO (Todos Os Cantos),1819752,ZXkagTSErdM,Marília Mendonça
2019-04-15T18:19:52.830431,24,OUVEM TUDO,348984,O9WC8AjOz7k,Porta dos Fundos
2019-04-15T18:19:52.830431,22,TESOURO SELIC NA PRÁTICA: INVESTI 105 REAIS e já sei quanto vou ganhar acima da poupança,114239,F2E0ibZtCak,Me poupe!
2019-04-15T18:19:52.830431,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4431696,R6YCfVe4eR0,GameofThrones
2019-04-15T18:19:52.830431,23,Plantão do Chico: Ovo de Páscoa CARO!!!,107450,6vzPbvR02_E,Reclamação do Dia
